row_id,settlement,region_kingdom,import_item
338,Myratma,Tethyr,'spices'
338,Myratma,Tethyr,'weapons']
339,Myth Dyraalis,Tethyr,['magic items'
339,Myth Dyraalis,Tethyr,'mercenaries'
339,Myth Dyraalis,Tethyr,'spices'
339,Myth Dyraalis,Tethyr,'weapons']
340,Nomerritin,Tethyr,['magic items'
340,Nomerritin,Tethyr,'mercenaries'
340,Nomerritin,Tethyr,'spices'
340,Nomerritin,Tethyr,'weapons']
341,Pansemil,Tethyr,['magic items'
341,Pansemil,Tethyr,'mercenaries'
341,Pansemil,Tethyr,'spices'
341,Pansemil,Tethyr,'weapons']
342,Port Kir,Tethyr,['magic items'
342,Port Kir,Tethyr,'mercenaries'
342,Port Kir,Tethyr,'spices'
342,Port Kir,Tethyr,'weapons']
343,Qian Hillfort,Tethyr,['magic items'
343,Qian Hillfort,Tethyr,'mercenaries'
343,Qian Hillfort,Tethyr,'spices'
343,Qian Hillfort,Tethyr,'weapons']
344,Riatavin,Tethyr,['magic items'
344,Riatavin,Tethyr,'mercenaries'
344,Riatavin,Tethyr,'spices'
344,Riatavin,Tethyr,'weapons']
345,Rock Orchard,Tethyr,['magic items'
345,Rock Orchard,Tethyr,'mercenaries'
345,Rock Orchard,Tethyr,'spices'
345,Rock Orchard,Tethyr,'weapons']
346,Ruba,Tethyr,['magic items'
346,Ruba,Tethyr,'mercenaries'
346,Ruba,Tethyr,'spices'
346,Ruba,Tethyr,'weapons']
347,Saharkhan,Tethyr,['magic items'
347,Saharkhan,Tethyr,'mercenaries'
347,Saharkhan,Tethyr,'spices'
347,Saharkhan,Tethyr,'weapons']
348,Saradush,Tethyr,['magic items'
348,Saradush,Tethyr,'mercenaries'
348,Saradush,Tethyr,'spices'
348,Saradush,Tethyr,'weapons']
349,Shelshyr House,Tethyr,['magic items'
349,Shelshyr House,Tethyr,'mercenaries'
349,Shelshyr House,Tethyr,'spices'
349,Shelshyr House,Tethyr,'weapons']
350,Sulduskoonar,Tethyr,['magic items'
350,Sulduskoonar,Tethyr,'mercenaries'
350,Sulduskoonar,Tethyr,'spices'
350,Sulduskoonar,Tethyr,'weapons']
351,Survale Ford,Tethyr,['magic items'
351,Survale Ford,Tethyr,'mercenaries'
351,Survale Ford,Tethyr,'spices'
351,Survale Ford,Tethyr,'weapons']
352,Tannitton,Tethyr,['magic items'
352,Tannitton,Tethyr,'mercenaries'
352,Tannitton,Tethyr,'spices'
352,Tannitton,Tethyr,'weapons']
353,Toaketh,Tethyr,['magic items'
353,Toaketh,Tethyr,'mercenaries'
353,Toaketh,Tethyr,'spices'
353,Toaketh,Tethyr,'weapons']
354,Toralth,Tethyr,['magic items'
354,Toralth,Tethyr,'mercenaries'
354,Toralth,Tethyr,'spices'
354,Toralth,Tethyr,'weapons']
355,Trailstone,Tethyr,['magic items'
355,Trailstone,Tethyr,'mercenaries'
355,Trailstone,Tethyr,'spices'
355,Trailstone,Tethyr,'weapons']
356,Tulmene,Tethyr,['magic items'
356,Tulmene,Tethyr,'mercenaries'
356,Tulmene,Tethyr,'spices'
356,Tulmene,Tethyr,'weapons']
357,Tweyar,Tethyr,['magic items'
357,Tweyar,Tethyr,'mercenaries'
357,Tweyar,Tethyr,'spices'
357,Tweyar,Tethyr,'weapons']
358,Upparkol,Tethyr,['magic items'
358,Upparkol,Tethyr,'mercenaries'
358,Upparkol,Tethyr,'spices'
358,Upparkol,Tethyr,'weapons']
359,Valtreth,Tethyr,['magic items'
359,Valtreth,Tethyr,'mercenaries'
359,Valtreth,Tethyr,'spices'
359,Valtreth,Tethyr,'weapons']
360,Velen,Tethyr,['magic items'
360,Velen,Tethyr,'mercenaries'
360,Velen,Tethyr,'spices'
360,Velen,Tethyr,'weapons']
361,Vineshade,Tethyr,['magic items'
361,Vineshade,Tethyr,'mercenaries'
361,Vineshade,Tethyr,'spices'
361,Vineshade,Tethyr,'weapons']
362,Viperstongue,Tethyr,['magic items'
362,Viperstongue,Tethyr,'mercenaries'
362,Viperstongue,Tethyr,'spices'
362,Viperstongue,Tethyr,'weapons']
363,Zazesspur,Tethyr,['magic items'
363,Zazesspur,Tethyr,'mercenaries'
363,Zazesspur,Tethyr,'spices'
363,Zazesspur,Tethyr,'weapons']
364,Eltabbar,Thay,['iron'
364,Eltabbar,Thay,'magic items'
364,Eltabbar,Thay,'monsters'
364,Eltabbar,Thay,'slaves'
364,Eltabbar,Thay,'spells']
365,Amruthar,Thay,['iron'
365,Amruthar,Thay,'magic items'
365,Amruthar,Thay,'monsters'
365,Amruthar,Thay,'slaves'
365,Amruthar,Thay,'spells']
366,Anhaurz,Thay,['iron'
366,Anhaurz,Thay,'magic items'
366,Anhaurz,Thay,'monsters'
366,Anhaurz,Thay,'slaves'
366,Anhaurz,Thay,'spells']
367,Ankhur,Thay,['iron'
367,Ankhur,Thay,'magic items'
367,Ankhur,Thay,'monsters'
367,Ankhur,Thay,'slaves'
367,Ankhur,Thay,'spells']
368,Belizir,Thay,['iron'
368,Belizir,Thay,'magic items'
368,Belizir,Thay,'monsters'
368,Belizir,Thay,'slaves'
368,Belizir,Thay,'spells']
369,Bezantur,Thay,['iron'
369,Bezantur,Thay,'magic items'
369,Bezantur,Thay,'monsters'
369,Bezantur,Thay,'slaves'
369,Bezantur,Thay,'spells']
370,Delabbar,Thay,['iron'
370,Delabbar,Thay,'magic items'
370,Delabbar,Thay,'monsters'
370,Delabbar,Thay,'slaves'
370,Delabbar,Thay,'spells']
371,Denzar,Thay,['iron'
371,Denzar,Thay,'magic items'
371,Denzar,Thay,'monsters'
371,Denzar,Thay,'slaves'
371,Denzar,Thay,'spells']
372,Escalant,Thay,['iron'
372,Escalant,Thay,'magic items'
372,Escalant,Thay,'monsters'
372,Escalant,Thay,'slaves'
372,Escalant,Thay,'spells']
373,Ezreket,Thay,['iron'
373,Ezreket,Thay,'magic items'
373,Ezreket,Thay,'monsters'
373,Ezreket,Thay,'slaves'
373,Ezreket,Thay,'spells']
374,Hurkh,Thay,['iron'
374,Hurkh,Thay,'magic items'
374,Hurkh,Thay,'monsters'
374,Hurkh,Thay,'slaves'
374,Hurkh,Thay,'spells']
375,Keluthar,Thay,['iron'
375,Keluthar,Thay,'magic items'
375,Keluthar,Thay,'monsters'
375,Keluthar,Thay,'slaves'
375,Keluthar,Thay,'spells']
376,Mophur,Thay,['iron'
376,Mophur,Thay,'magic items'
376,Mophur,Thay,'monsters'
376,Mophur,Thay,'slaves'
376,Mophur,Thay,'spells']
377,Murbant,Thay,['iron'
377,Murbant,Thay,'magic items'
377,Murbant,Thay,'monsters'
377,Murbant,Thay,'slaves'
377,Murbant,Thay,'spells']
378,Nethentir,Thay,['iron'
378,Nethentir,Thay,'magic items'
378,Nethentir,Thay,'monsters'
378,Nethentir,Thay,'slaves'
378,Nethentir,Thay,'spells']
379,Nethjet,Thay,['iron'
379,Nethjet,Thay,'magic items'
379,Nethjet,Thay,'monsters'
379,Nethjet,Thay,'slaves'
379,Nethjet,Thay,'spells']
380,Nurethretos,Thay,['iron'
380,Nurethretos,Thay,'magic items'
380,Nurethretos,Thay,'monsters'
380,Nurethretos,Thay,'slaves'
380,Nurethretos,Thay,'spells']
381,Pyrados,Thay,['iron'
381,Pyrados,Thay,'magic items'
381,Pyrados,Thay,'monsters'
381,Pyrados,Thay,'slaves'
381,Pyrados,Thay,'spells']
382,Sefriszar,Thay,['iron'
382,Sefriszar,Thay,'magic items'
382,Sefriszar,Thay,'monsters'
382,Sefriszar,Thay,'slaves'
382,Sefriszar,Thay,'spells']
383,Sekelmur,Thay,['iron'
383,Sekelmur,Thay,'magic items'
383,Sekelmur,Thay,'monsters'
383,Sekelmur,Thay,'slaves'
383,Sekelmur,Thay,'spells']
384,Solzepar,Thay,['iron'
384,Solzepar,Thay,'magic items'
384,Solzepar,Thay,'monsters'
384,Solzepar,Thay,'slaves'
384,Solzepar,Thay,'spells']
385,Surag,Thay,['iron'
385,Surag,Thay,'magic items'
385,Surag,Thay,'monsters'
385,Surag,Thay,'slaves'
385,Surag,Thay,'spells']
386,Surthay,Thay,['iron'
386,Surthay,Thay,'magic items'
386,Surthay,Thay,'monsters'
386,Surthay,Thay,'slaves'
386,Surthay,Thay,'spells']
387,Szul,Thay,['iron'
387,Szul,Thay,'magic items'
387,Szul,Thay,'monsters'
387,Szul,Thay,'slaves'
387,Szul,Thay,'spells']
388,Thasselen,Thay,['iron'
388,Thasselen,Thay,'magic items'
388,Thasselen,Thay,'monsters'
388,Thasselen,Thay,'slaves'
388,Thasselen,Thay,'spells']
389,Thazrumaros,Thay,['iron'
389,Thazrumaros,Thay,'magic items'
389,Thazrumaros,Thay,'monsters'
389,Thazrumaros,Thay,'slaves'
389,Thazrumaros,Thay,'spells']
390,Tyraturos,Thay,['iron'
390,Tyraturos,Thay,'magic items'
390,Tyraturos,Thay,'monsters'
390,Tyraturos,Thay,'slaves'
390,Tyraturos,Thay,'spells']
391,Umratharos,Thay,['iron'
391,Umratharos,Thay,'magic items'
391,Umratharos,Thay,'monsters'
391,Umratharos,Thay,'slaves'
391,Umratharos,Thay,'spells']
392,Whitebranch,Thay,['iron'
392,Whitebranch,Thay,'magic items'
392,Whitebranch,Thay,'monsters'
392,Whitebranch,Thay,'slaves'
392,Whitebranch,Thay,'spells']
393,Zolum,Thay,['iron'
393,Zolum,Thay,'magic items'
393,Zolum,Thay,'monsters'
393,Zolum,Thay,'slaves'
393,Zolum,Thay,'spells']
394,Culdorn,Thesk,['gold'
394,Culdorn,Thesk,'horses'
394,Culdorn,Thesk,'trade goods']
395,Ethvale,Thesk,['gold'
395,Ethvale,Thesk,'horses'
395,Ethvale,Thesk,'trade goods']
396,Fullpoint,Thesk,['gold'
396,Fullpoint,Thesk,'horses'
396,Fullpoint,Thesk,'trade goods']
397,Hill Town,Thesk,['gold'
397,Hill Town,Thesk,'horses'
397,Hill Town,Thesk,'trade goods']
398,Inkar,Thesk,['gold'
398,Inkar,Thesk,'horses'
398,Inkar,Thesk,'trade goods']
399,Milvarune,Thesk,['gold'
399,Milvarune,Thesk,'horses'
399,Milvarune,Thesk,'trade goods']
400,Nyth,Thesk,['gold'
400,Nyth,Thesk,'horses'
400,Nyth,Thesk,'trade goods']
401,Phent,Thesk,['gold'
401,Phent,Thesk,'horses'
401,Phent,Thesk,'trade goods']
402,Phsant,Thesk,['gold'
402,Phsant,Thesk,'horses'
402,Phsant,Thesk,'trade goods']
403,Tammar,Thesk,['gold'
403,Tammar,Thesk,'horses'
403,Tammar,Thesk,'trade goods']
404,Thassalra,Thesk,['gold'
404,Thassalra,Thesk,'horses'
404,Thassalra,Thesk,'trade goods']
405,Two-Stars,Thesk,['gold'
405,Two-Stars,Thesk,'horses'
405,Two-Stars,Thesk,'trade goods']
406,Tezir-on-the-Marsh,Thesk,['gold'
406,Tezir-on-the-Marsh,Thesk,'horses'
406,Tezir-on-the-Marsh,Thesk,'trade goods']
407,Alaghôn,Turmish,['luxury goods'
407,Alaghôn,Turmish,'metal']
408,Ayakar,Turmish,['luxury goods'
408,Ayakar,Turmish,'metal']
409,Banathar,Turmish,['luxury goods'
409,Banathar,Turmish,'metal']
410,Bistal’s Bottom,Turmish,['luxury goods'
410,Bistal’s Bottom,Turmish,'metal']
411,Centaur Bridge,Turmish,['luxury goods'
411,Centaur Bridge,Turmish,'metal']
412,Daroush,Turmish,['luxury goods'
412,Daroush,Turmish,'metal']
413,Dauntshield,Turmish,['luxury goods'
413,Dauntshield,Turmish,'metal']
414,Faerie Well,Turmish,['luxury goods'
414,Faerie Well,Turmish,'metal']
415,Five Lions,Turmish,['luxury goods'
415,Five Lions,Turmish,'metal']
416,Gildenglade,Turmish,['luxury goods'
416,Gildenglade,Turmish,'metal']
417,Holdensword,Turmish,['luxury goods'
417,Holdensword,Turmish,'metal']
418,Illowwood,Turmish,['luxury goods'
418,Illowwood,Turmish,'metal']
419,Ironcloak,Turmish,['luxury goods'
419,Ironcloak,Turmish,'metal']
420,Ironfang Deep,Turmish,['luxury goods'
420,Ironfang Deep,Turmish,'metal']
421,Jathrin’s Jump,Turmish,['luxury goods'
421,Jathrin’s Jump,Turmish,'metal']
422,Karthoon,Turmish,['luxury goods'
422,Karthoon,Turmish,'metal']
423,Merrydell,Turmish,['luxury goods'
423,Merrydell,Turmish,'metal']
424,Moonhunt Down,Turmish,['luxury goods'
424,Moonhunt Down,Turmish,'metal']
425,Morningstar Hollows,Turmish,['luxury goods'
425,Morningstar Hollows,Turmish,'metal']
426,Nonthal,Turmish,['luxury goods'
426,Nonthal,Turmish,'metal']
427,Peldrathan’s Pool,Turmish,['luxury goods'
427,Peldrathan’s Pool,Turmish,'metal']
428,Oberiner’s Well,Turmish,['luxury goods'
428,Oberiner’s Well,Turmish,'metal']
429,Quorngar,Turmish,['luxury goods'
429,Quorngar,Turmish,'metal']
430,Ravilar’s Cloak,Turmish,['luxury goods'
430,Ravilar’s Cloak,Turmish,'metal']
431,Regalia,Turmish,['luxury goods'
431,Regalia,Turmish,'metal']
432,Sambryntyn,Turmish,['luxury goods'
432,Sambryntyn,Turmish,'metal']
433,Starfall,Turmish,['luxury goods'
433,Starfall,Turmish,'metal']
434,Swordslake Creek,Turmish,['luxury goods'
434,Swordslake Creek,Turmish,'metal']
435,Tamring,Turmish,['luxury goods'
435,Tamring,Turmish,'metal']
436,Ulver’s Lance,Turmish,['luxury goods'
436,Ulver’s Lance,Turmish,'metal']
437,Velorn’s Valor,Turmish,['luxury goods'
437,Velorn’s Valor,Turmish,'metal']
438,Vollermore,Turmish,['luxury goods'
438,Vollermore,Turmish,'metal']
439,Wyvernstone,Turmish,['luxury goods'
439,Wyvernstone,Turmish,'metal']
440,Xorhun,Turmish,['luxury goods'
440,Xorhun,Turmish,'metal']
441,Zustild,Turmish,['luxury goods'
441,Zustild,Turmish,'metal']
442,Unthalass,Unther,['food'
442,Unthalass,Unther,'mercenaries'
442,Unthalass,Unther,'slaves'
442,Unthalass,Unther,'weapons']
443,Dalath,Unther,['food'
443,Dalath,Unther,'mercenaries'
443,Dalath,Unther,'slaves'
443,Dalath,Unther,'weapons']
444,Firetrees,Unther,['food'
444,Firetrees,Unther,'mercenaries'
444,Firetrees,Unther,'slaves'
444,Firetrees,Unther,'weapons']
445,Kaoll,Unther,['food'
445,Kaoll,Unther,'mercenaries'
445,Kaoll,Unther,'slaves'
445,Kaoll,Unther,'weapons']
446,Messemprar,Unther,['food'
446,Messemprar,Unther,'mercenaries'
446,Messemprar,Unther,'slaves'
446,Messemprar,Unther,'weapons']
447,Red Haven,Unther,['food'
447,Red Haven,Unther,'mercenaries'
447,Red Haven,Unther,'slaves'
447,Red Haven,Unther,'weapons']
448,Sadamzar,Unther,['food'
448,Sadamzar,Unther,'mercenaries'
448,Sadamzar,Unther,'slaves'
448,Sadamzar,Unther,'weapons']
449,Shussel,Unther,['food'
449,Shussel,Unther,'mercenaries'
449,Shussel,Unther,'slaves'
449,Shussel,Unther,'weapons']
450,Ssintar,Unther,['food'
450,Ssintar,Unther,'mercenaries'
450,Ssintar,Unther,'slaves'
450,Ssintar,Unther,'weapons']
451,Waterdeep,The Sword Coast,['grain'
451,Waterdeep,The Sword Coast,'livestock'
451,Waterdeep,The Sword Coast,'leather'
451,Waterdeep,The Sword Coast,'ore'
451,Waterdeep,The Sword Coast,'timber'
451,Waterdeep,The Sword Coast,'exotic goods from other lands']
452,Amphail,The Sword Coast,['grain'
452,Amphail,The Sword Coast,'livestock'
452,Amphail,The Sword Coast,'leather'
452,Amphail,The Sword Coast,'ore'
452,Amphail,The Sword Coast,'timber'
452,Amphail,The Sword Coast,'exotic goods from other lands']
453,Rassalantar,The Sword Coast,['grain'
453,Rassalantar,The Sword Coast,'livestock'
453,Rassalantar,The Sword Coast,'leather'
453,Rassalantar,The Sword Coast,'ore'
453,Rassalantar,The Sword Coast,'timber'
453,Rassalantar,The Sword Coast,'exotic goods from other lands']
454,Tharqualnaar,The Sword Coast,['grain'
454,Tharqualnaar,The Sword Coast,'livestock'
454,Tharqualnaar,The Sword Coast,'leather'
454,Tharqualnaar,The Sword Coast,'ore'
454,Tharqualnaar,The Sword Coast,'timber'
454,Tharqualnaar,The Sword Coast,'exotic goods from other lands']
455,T’Quession,The Sword Coast,['grain'
455,T’Quession,The Sword Coast,'livestock'
455,T’Quession,The Sword Coast,'leather'
455,T’Quession,The Sword Coast,'ore'
455,T’Quession,The Sword Coast,'timber'
455,T’Quession,The Sword Coast,'exotic goods from other lands']
456,Neverwinter,The Sword Coast,['grain'
456,Neverwinter,The Sword Coast,'livestock'
456,Neverwinter,The Sword Coast,'leather'
456,Neverwinter,The Sword Coast,'ore'
456,Neverwinter,The Sword Coast,'timber'
456,Neverwinter,The Sword Coast,"'exotic goods from other lands', 'crafters',  'mercanaries']"
457,Baldur's Gate,The Sword Coast,['grain'
457,Baldur's Gate,The Sword Coast,'livestock'
457,Baldur's Gate,The Sword Coast,'leather'
457,Baldur's Gate,The Sword Coast,'ore'
457,Baldur's Gate,The Sword Coast,'timber'
457,Baldur's Gate,The Sword Coast,'exotic goods from other lands']
458,Phandalin,The Sword Coast,['grain'
458,Phandalin,The Sword Coast,'livestock'
458,Phandalin,The Sword Coast,'leather'
458,Phandalin,The Sword Coast,'ore'
458,Phandalin,The Sword Coast,'timber'
458,Phandalin,The Sword Coast,'exotic goods from other lands']
459,Daggerford,The Sword Coast,['grain'
459,Daggerford,The Sword Coast,'livestock'
459,Daggerford,The Sword Coast,'leather'
459,Daggerford,The Sword Coast,'ore'
459,Daggerford,The Sword Coast,'timber'
459,Daggerford,The Sword Coast,'exotic goods from other lands']
460,Mirabar,The Sword Coast,['grain'
460,Mirabar,The Sword Coast,'livestock'
460,Mirabar,The Sword Coast,'leather'
460,Mirabar,The Sword Coast,'ore'
460,Mirabar,The Sword Coast,'timber'
460,Mirabar,The Sword Coast,'exotic goods from other lands']
461,Secomber,The Sword Coast,['grain'
461,Secomber,The Sword Coast,'livestock'
461,Secomber,The Sword Coast,'leather'
461,Secomber,The Sword Coast,'ore'
461,Secomber,The Sword Coast,'timber'
461,Secomber,The Sword Coast,'exotic goods from other lands']
462,Longsaddle,The Sword Coast,['grain'
462,Longsaddle,The Sword Coast,'livestock'
462,Longsaddle,The Sword Coast,'leather'
462,Longsaddle,The Sword Coast,'ore'
462,Longsaddle,The Sword Coast,'timber'
462,Longsaddle,The Sword Coast,'exotic goods from other lands']
463,Zundbridge,The Sword Coast,['grain'
463,Zundbridge,The Sword Coast,'livestock'
463,Zundbridge,The Sword Coast,'leather'
463,Zundbridge,The Sword Coast,'ore'
463,Zundbridge,The Sword Coast,'timber'
463,Zundbridge,The Sword Coast,'exotic goods from other lands']
464,Velprintalar,Aglarond,['glass'
464,Velprintalar,Aglarond,'iron'
464,Velprintalar,Aglarond,'textiles'
464,Velprintalar,Aglarond,'produce']
465,Corth,Aglarond,['glass'
465,Corth,Aglarond,'iron'
465,Corth,Aglarond,'textiles'
465,Corth,Aglarond,'produce']
466,Dahst,Aglarond,['glass'
466,Dahst,Aglarond,'iron'
466,Dahst,Aglarond,'textiles'
466,Dahst,Aglarond,'produce']
467,Dlusk,Aglarond,['glass'
467,Dlusk,Aglarond,'iron'
467,Dlusk,Aglarond,'textiles'
467,Dlusk,Aglarond,'produce']
468,Emmech,Aglarond,['glass'
468,Emmech,Aglarond,'iron'
468,Emmech,Aglarond,'textiles'
468,Emmech,Aglarond,'produce']
469,Findar,Aglarond,['glass'
469,Findar,Aglarond,'iron'
469,Findar,Aglarond,'textiles'
469,Findar,Aglarond,'produce']
470,Furthinghome,Aglarond,['glass'
470,Furthinghome,Aglarond,'iron'
470,Furthinghome,Aglarond,'textiles'
470,Furthinghome,Aglarond,'produce']
471,Glarondar,Aglarond,['glass'
471,Glarondar,Aglarond,'iron'
471,Glarondar,Aglarond,'textiles'
471,Glarondar,Aglarond,'produce']
472,Halendos,Aglarond,['glass'
472,Halendos,Aglarond,'iron'
472,Halendos,Aglarond,'textiles'
472,Halendos,Aglarond,'produce']
473,Ingdal’s Arm,Aglarond,['glass'
473,Ingdal’s Arm,Aglarond,'iron'
473,Ingdal’s Arm,Aglarond,'textiles'
473,Ingdal’s Arm,Aglarond,'produce']
474,Mesring,Aglarond,['glass'
474,Mesring,Aglarond,'iron'
474,Mesring,Aglarond,'textiles'
474,Mesring,Aglarond,'produce']
475,Orithar,Aglarond,['glass'
475,Orithar,Aglarond,'iron'
475,Orithar,Aglarond,'textiles'
475,Orithar,Aglarond,'produce']
476,Osker,Aglarond,['glass'
476,Osker,Aglarond,'iron'
476,Osker,Aglarond,'textiles'
476,Osker,Aglarond,'produce']
477,Relkath’s Foot,Aglarond,['glass'
477,Relkath’s Foot,Aglarond,'iron'
477,Relkath’s Foot,Aglarond,'textiles'
477,Relkath’s Foot,Aglarond,'produce']
478,Thayguard,Aglarond,['glass'
478,Thayguard,Aglarond,'iron'
478,Thayguard,Aglarond,'textiles'
478,Thayguard,Aglarond,'produce']
479,Urst,Aglarond,['glass'
479,Urst,Aglarond,'iron'
479,Urst,Aglarond,'textiles'
479,Urst,Aglarond,'produce']
480,Urve,Aglarond,['glass'
480,Urve,Aglarond,'iron'
480,Urve,Aglarond,'textiles'
480,Urve,Aglarond,'produce']
481,Evermeet,Evereska,['metal ore']
482,Greyhome,Evereska,['metal ore']
483,Greyshield,Evereska,['metal ore']
508,Sambar,Lantan,['copper'
508,Sambar,Lantan,'gemstones'
508,Sambar,Lantan,'tin'
508,Sambar,Lantan,'wood']
509,Anchoril,Lantan,['copper'
509,Anchoril,Lantan,'gemstones'
509,Anchoril,Lantan,'tin'
509,Anchoril,Lantan,'wood']
510,Baelrah,Lantan,['copper'
510,Baelrah,Lantan,'gemstones'
510,Baelrah,Lantan,'tin'
510,Baelrah,Lantan,'wood']
511,Darluj,Lantan,['copper'
511,Darluj,Lantan,'gemstones'
511,Darluj,Lantan,'tin'
511,Darluj,Lantan,'wood']
512,Dtakkar,Lantan,['copper'
512,Dtakkar,Lantan,'gemstones'
512,Dtakkar,Lantan,'tin'
512,Dtakkar,Lantan,'wood']
513,Illul,Lantan,['copper'
513,Illul,Lantan,'gemstones'
513,Illul,Lantan,'tin'
513,Illul,Lantan,'wood']
514,Lethtar,Lantan,['copper'
514,Lethtar,Lantan,'gemstones'
514,Lethtar,Lantan,'tin'
514,Lethtar,Lantan,'wood']
515,Sundrah,Lantan,['copper'
515,Sundrah,Lantan,'gemstones'
515,Sundrah,Lantan,'tin'
515,Sundrah,Lantan,'wood']
516,Sujjar,Lantan,['copper'
516,Sujjar,Lantan,'gemstones'
516,Sujjar,Lantan,'tin'
516,Sujjar,Lantan,'wood']
517,Tsan,Lantan,['copper'
517,Tsan,Lantan,'gemstones'
517,Tsan,Lantan,'tin'
517,Tsan,Lantan,'wood']
518,Sheirtalar,Lapaliiya,['armour'
518,Sheirtalar,Lapaliiya,'beef'
518,Sheirtalar,Lapaliiya,'gems'
518,Sheirtalar,Lapaliiya,'fruit'
518,Sheirtalar,Lapaliiya,'iron'
518,Sheirtalar,Lapaliiya,'jewellery'
518,Sheirtalar,Lapaliiya,'pottery'
518,Sheirtalar,Lapaliiya,'weapons']
519,Abreon,Lapaliiya,['armour'
519,Abreon,Lapaliiya,'beef'
519,Abreon,Lapaliiya,'gems'
519,Abreon,Lapaliiya,'fruit'
519,Abreon,Lapaliiya,'iron'
519,Abreon,Lapaliiya,'jewellery'
519,Abreon,Lapaliiya,'pottery'
519,Abreon,Lapaliiya,'weapons']
520,Dungar,Lapaliiya,['armour'
520,Dungar,Lapaliiya,'beef'
520,Dungar,Lapaliiya,'gems'
520,Dungar,Lapaliiya,'fruit'
520,Dungar,Lapaliiya,'iron'
520,Dungar,Lapaliiya,'jewellery'
520,Dungar,Lapaliiya,'pottery'
520,Dungar,Lapaliiya,'weapons']
521,Ilyaport,Lapaliiya,['armour'
521,Ilyaport,Lapaliiya,'beef'
521,Ilyaport,Lapaliiya,'gems'
521,Ilyaport,Lapaliiya,'fruit'
521,Ilyaport,Lapaliiya,'iron'
521,Ilyaport,Lapaliiya,'jewellery'
521,Ilyaport,Lapaliiya,'pottery'
521,Ilyaport,Lapaliiya,'weapons']
522,Ithmong,Lapaliiya,['armour'
522,Ithmong,Lapaliiya,'beef'
522,Ithmong,Lapaliiya,'gems'
522,Ithmong,Lapaliiya,'fruit'
522,Ithmong,Lapaliiya,'iron'
522,Ithmong,Lapaliiya,'jewellery'
522,Ithmong,Lapaliiya,'pottery'
522,Ithmong,Lapaliiya,'weapons']
523,Lapalgard,Lapaliiya,['armour'
523,Lapalgard,Lapaliiya,'beef'
523,Lapalgard,Lapaliiya,'gems'
523,Lapalgard,Lapaliiya,'fruit'
523,Lapalgard,Lapaliiya,'iron'
523,Lapalgard,Lapaliiya,'jewellery'
523,Lapalgard,Lapaliiya,'pottery'
523,Lapalgard,Lapaliiya,'weapons']
524,Lhazantal,Lapaliiya,['armour'
524,Lhazantal,Lapaliiya,'beef'
524,Lhazantal,Lapaliiya,'gems'
524,Lhazantal,Lapaliiya,'fruit'
524,Lhazantal,Lapaliiya,'iron'
524,Lhazantal,Lapaliiya,'jewellery'
524,Lhazantal,Lapaliiya,'pottery'
524,Lhazantal,Lapaliiya,'weapons']
525,Lushpool,Lapaliiya,['armour'
525,Lushpool,Lapaliiya,'beef'
525,Lushpool,Lapaliiya,'gems'
525,Lushpool,Lapaliiya,'fruit'
525,Lushpool,Lapaliiya,'iron'
525,Lushpool,Lapaliiya,'jewellery'
525,Lushpool,Lapaliiya,'pottery'
525,Lushpool,Lapaliiya,'weapons']
526,Malaxer,Lapaliiya,['armour'
526,Malaxer,Lapaliiya,'beef'
526,Malaxer,Lapaliiya,'gems'
526,Malaxer,Lapaliiya,'fruit'
526,Malaxer,Lapaliiya,'iron'
526,Malaxer,Lapaliiya,'jewellery'
526,Malaxer,Lapaliiya,'pottery'
526,Malaxer,Lapaliiya,'weapons']
527,Mierskar,Lapaliiya,['armour'
527,Mierskar,Lapaliiya,'beef'
527,Mierskar,Lapaliiya,'gems'
527,Mierskar,Lapaliiya,'fruit'
527,Mierskar,Lapaliiya,'iron'
527,Mierskar,Lapaliiya,'jewellery'
527,Mierskar,Lapaliiya,'pottery'
527,Mierskar,Lapaliiya,'weapons']
528,Ormpur,Lapaliiya,['armour'
528,Ormpur,Lapaliiya,'beef'
528,Ormpur,Lapaliiya,'gems'
528,Ormpur,Lapaliiya,'fruit'
528,Ormpur,Lapaliiya,'iron'
528,Ormpur,Lapaliiya,'jewellery'
528,Ormpur,Lapaliiya,'pottery'
528,Ormpur,Lapaliiya,'weapons']
529,Sammaresh,Lapaliiya,['armour'
529,Sammaresh,Lapaliiya,'beef'
529,Sammaresh,Lapaliiya,'gems'
529,Sammaresh,Lapaliiya,'fruit'
529,Sammaresh,Lapaliiya,'iron'
529,Sammaresh,Lapaliiya,'jewellery'
529,Sammaresh,Lapaliiya,'pottery'
529,Sammaresh,Lapaliiya,'weapons']
530,Sheirlantar,Lapaliiya,['armour'
530,Sheirlantar,Lapaliiya,'beef'
530,Sheirlantar,Lapaliiya,'gems'
530,Sheirlantar,Lapaliiya,'fruit'
530,Sheirlantar,Lapaliiya,'iron'
530,Sheirlantar,Lapaliiya,'jewellery'
530,Sheirlantar,Lapaliiya,'pottery'
530,Sheirlantar,Lapaliiya,'weapons']
531,Uzurr,Lapaliiya,['armour'
531,Uzurr,Lapaliiya,'beef'
531,Uzurr,Lapaliiya,'gems'
531,Uzurr,Lapaliiya,'fruit'
531,Uzurr,Lapaliiya,'iron'
531,Uzurr,Lapaliiya,'jewellery'
531,Uzurr,Lapaliiya,'pottery'
531,Uzurr,Lapaliiya,'weapons']
