row_id,settlement,region_kingdom,export_item
230,Codfin,Moonshae,'rose-gold'
230,Codfin,Moonshae,'timber'
230,Codfin,Moonshae,'weapons']
231,Codscove,Moonshae,['armour'
231,Codscove,Moonshae,'rose-gold'
231,Codscove,Moonshae,'timber'
231,Codscove,Moonshae,'weapons']
232,Doncastle,Moonshae,['armour'
232,Doncastle,Moonshae,'rose-gold'
232,Doncastle,Moonshae,'timber'
232,Doncastle,Moonshae,'weapons']
233,Dorset,Moonshae,['armour'
233,Dorset,Moonshae,'rose-gold'
233,Dorset,Moonshae,'timber'
233,Dorset,Moonshae,'weapons']
234,Dultann,Moonshae,['armour'
234,Dultann,Moonshae,'rose-gold'
234,Dultann,Moonshae,'timber'
234,Dultann,Moonshae,'weapons']
235,Dynnatt,Moonshae,['armour'
235,Dynnatt,Moonshae,'rose-gold'
235,Dynnatt,Moonshae,'timber'
235,Dynnatt,Moonshae,'weapons']
236,Dynnegall,Moonshae,['armour'
236,Dynnegall,Moonshae,'rose-gold'
236,Dynnegall,Moonshae,'timber'
236,Dynnegall,Moonshae,'weapons']
237,Elyssyrr,Moonshae,['armour'
237,Elyssyrr,Moonshae,'rose-gold'
237,Elyssyrr,Moonshae,'timber'
237,Elyssyrr,Moonshae,'weapons']
238,Farview,Moonshae,['armour'
238,Farview,Moonshae,'rose-gold'
238,Farview,Moonshae,'timber'
238,Farview,Moonshae,'weapons']
239,Fenton,Moonshae,['armour'
239,Fenton,Moonshae,'rose-gold'
239,Fenton,Moonshae,'timber'
239,Fenton,Moonshae,'weapons']
240,Grady,Moonshae,['armour'
240,Grady,Moonshae,'rose-gold'
240,Grady,Moonshae,'timber'
240,Grady,Moonshae,'weapons']
241,Graystone,Moonshae,['armour'
241,Graystone,Moonshae,'rose-gold'
241,Graystone,Moonshae,'timber'
241,Graystone,Moonshae,'weapons']
242,Grimstad,Moonshae,['armour'
242,Grimstad,Moonshae,'rose-gold'
242,Grimstad,Moonshae,'timber'
242,Grimstad,Moonshae,'weapons']
243,Harloch,Moonshae,['armour'
243,Harloch,Moonshae,'rose-gold'
243,Harloch,Moonshae,'timber'
243,Harloch,Moonshae,'weapons']
244,Hickorydale,Moonshae,['armour'
244,Hickorydale,Moonshae,'rose-gold'
244,Hickorydale,Moonshae,'timber'
244,Hickorydale,Moonshae,'weapons']
245,Horsa,Moonshae,['armour'
245,Horsa,Moonshae,'rose-gold'
245,Horsa,Moonshae,'timber'
245,Horsa,Moonshae,'weapons']
246,Horst,Moonshae,['armour'
246,Horst,Moonshae,'rose-gold'
246,Horst,Moonshae,'timber'
246,Horst,Moonshae,'weapons']
247,Highhome,Moonshae,['armour'
247,Highhome,Moonshae,'rose-gold'
247,Highhome,Moonshae,'timber'
247,Highhome,Moonshae,'weapons']
248,Highrock,Moonshae,['armour'
248,Highrock,Moonshae,'rose-gold'
248,Highrock,Moonshae,'timber'
248,Highrock,Moonshae,'weapons']
249,Holyhead,Moonshae,['armour'
249,Holyhead,Moonshae,'rose-gold'
249,Holyhead,Moonshae,'timber'
249,Holyhead,Moonshae,'weapons']
250,Horstall,Moonshae,['armour'
250,Horstall,Moonshae,'rose-gold'
250,Horstall,Moonshae,'timber'
250,Horstall,Moonshae,'weapons']
251,Hyoclaatl,Moonshae,['armour'
251,Hyoclaatl,Moonshae,'rose-gold'
251,Hyoclaatl,Moonshae,'timber'
251,Hyoclaatl,Moonshae,'weapons']
252,Kingsbay,Moonshae,['armour'
252,Kingsbay,Moonshae,'rose-gold'
252,Kingsbay,Moonshae,'timber'
252,Kingsbay,Moonshae,'weapons']
253,Koart,Moonshae,['armour'
253,Koart,Moonshae,'rose-gold'
253,Koart,Moonshae,'timber'
253,Koart,Moonshae,'weapons']
254,Kork,Moonshae,['armour'
254,Kork,Moonshae,'rose-gold'
254,Kork,Moonshae,'timber'
254,Kork,Moonshae,'weapons']
255,Kythyss,Moonshae,['armour'
255,Kythyss,Moonshae,'rose-gold'
255,Kythyss,Moonshae,'timber'
255,Kythyss,Moonshae,'weapons']
256,Lehigh,Moonshae,['armour'
256,Lehigh,Moonshae,'rose-gold'
256,Lehigh,Moonshae,'timber'
256,Lehigh,Moonshae,'weapons']
257,Llandrain,Moonshae,['armour'
257,Llandrain,Moonshae,'rose-gold'
257,Llandrain,Moonshae,'timber'
257,Llandrain,Moonshae,'weapons']
258,Llewellyn,Moonshae,['armour'
258,Llewellyn,Moonshae,'rose-gold'
258,Llewellyn,Moonshae,'timber'
258,Llewellyn,Moonshae,'weapons']
259,Lowhill,Moonshae,['armour'
259,Lowhill,Moonshae,'rose-gold'
259,Lowhill,Moonshae,'timber'
259,Lowhill,Moonshae,'weapons']
260,MacSheehan,Moonshae,['armour'
260,MacSheehan,Moonshae,'rose-gold'
260,MacSheehan,Moonshae,'timber'
260,MacSheehan,Moonshae,'weapons']
261,Manger,Moonshae,['armour'
261,Manger,Moonshae,'rose-gold'
261,Manger,Moonshae,'timber'
261,Manger,Moonshae,'weapons']
262,Myrrdale,Moonshae,['armour'
262,Myrrdale,Moonshae,'rose-gold'
262,Myrrdale,Moonshae,'timber'
262,Myrrdale,Moonshae,'weapons']
263,Ogden,Moonshae,['armour'
263,Ogden,Moonshae,'rose-gold'
263,Ogden,Moonshae,'timber'
263,Ogden,Moonshae,'weapons']
264,O’Malley,Moonshae,['armour'
264,O’Malley,Moonshae,'rose-gold'
264,O’Malley,Moonshae,'timber'
264,O’Malley,Moonshae,'weapons']
265,Pembroke,Moonshae,['armour'
265,Pembroke,Moonshae,'rose-gold'
265,Pembroke,Moonshae,'timber'
265,Pembroke,Moonshae,'weapons']
266,Pengram,Moonshae,['armour'
266,Pengram,Moonshae,'rose-gold'
266,Pengram,Moonshae,'timber'
266,Pengram,Moonshae,'weapons']
267,Pontswain,Moonshae,['armour'
267,Pontswain,Moonshae,'rose-gold'
267,Pontswain,Moonshae,'timber'
267,Pontswain,Moonshae,'weapons']
268,Regents Field,Moonshae,['armour'
268,Regents Field,Moonshae,'rose-gold'
268,Regents Field,Moonshae,'timber'
268,Regents Field,Moonshae,'weapons']
269,Storaad,Moonshae,['armour'
269,Storaad,Moonshae,'rose-gold'
269,Storaad,Moonshae,'timber'
269,Storaad,Moonshae,'weapons']
270,Tetauctaa,Moonshae,['armour'
270,Tetauctaa,Moonshae,'rose-gold'
270,Tetauctaa,Moonshae,'timber'
270,Tetauctaa,Moonshae,'weapons']
271,Thorndyke,Moonshae,['armour'
271,Thorndyke,Moonshae,'rose-gold'
271,Thorndyke,Moonshae,'timber'
271,Thorndyke,Moonshae,'weapons']
272,White Rock,Moonshae,['armour'
272,White Rock,Moonshae,'rose-gold'
272,White Rock,Moonshae,'timber'
272,White Rock,Moonshae,'weapons']
273,Wyngate,Moonshae,['armour'
273,Wyngate,Moonshae,'rose-gold'
273,Wyngate,Moonshae,'timber'
273,Wyngate,Moonshae,'weapons']
287,Ordulin,Sembia,['books'
287,Ordulin,Sembia,'food'
287,Ordulin,Sembia,'livestock'
287,Ordulin,Sembia,'pottery'
287,Ordulin,Sembia,'spiced sausage'
287,Ordulin,Sembia,'silk'
287,Ordulin,Sembia,'weapons'
287,Ordulin,Sembia,'wine']
288,Daerlun,Sembia,['books'
288,Daerlun,Sembia,'food'
288,Daerlun,Sembia,'livestock'
288,Daerlun,Sembia,'pottery'
288,Daerlun,Sembia,'spiced sausage'
288,Daerlun,Sembia,'silk'
288,Daerlun,Sembia,'weapons'
288,Daerlun,Sembia,'wine']
289,Huddagh,Sembia,['books'
289,Huddagh,Sembia,'food'
289,Huddagh,Sembia,'livestock'
289,Huddagh,Sembia,'pottery'
289,Huddagh,Sembia,'spiced sausage'
289,Huddagh,Sembia,'silk'
289,Huddagh,Sembia,'weapons'
289,Huddagh,Sembia,'wine']
290,Kulta,Sembia,['books'
290,Kulta,Sembia,'food'
290,Kulta,Sembia,'livestock'
290,Kulta,Sembia,'pottery'
290,Kulta,Sembia,'spiced sausage'
290,Kulta,Sembia,'silk'
290,Kulta,Sembia,'weapons'
290,Kulta,Sembia,'wine']
291,Mulhessen,Sembia,['books'
291,Mulhessen,Sembia,'food'
291,Mulhessen,Sembia,'livestock'
291,Mulhessen,Sembia,'pottery'
291,Mulhessen,Sembia,'spiced sausage'
291,Mulhessen,Sembia,'silk'
291,Mulhessen,Sembia,'weapons'
291,Mulhessen,Sembia,'wine']
292,Saerb,Sembia,['books'
292,Saerb,Sembia,'food'
292,Saerb,Sembia,'livestock'
292,Saerb,Sembia,'pottery'
292,Saerb,Sembia,'spiced sausage'
292,Saerb,Sembia,'silk'
292,Saerb,Sembia,'weapons'
292,Saerb,Sembia,'wine']
293,Saerloon,Sembia,['books'
293,Saerloon,Sembia,'food'
293,Saerloon,Sembia,'livestock'
293,Saerloon,Sembia,'pottery'
293,Saerloon,Sembia,'spiced sausage'
293,Saerloon,Sembia,'silk'
293,Saerloon,Sembia,'weapons'
293,Saerloon,Sembia,'wine']
294,Selgaunt,Sembia,['books'
294,Selgaunt,Sembia,'food'
294,Selgaunt,Sembia,'livestock'
294,Selgaunt,Sembia,'pottery'
294,Selgaunt,Sembia,'spiced sausage'
294,Selgaunt,Sembia,'silk'
294,Selgaunt,Sembia,'weapons'
294,Selgaunt,Sembia,'wine']
295,Surd,Sembia,['books'
295,Surd,Sembia,'food'
295,Surd,Sembia,'livestock'
295,Surd,Sembia,'pottery'
295,Surd,Sembia,'spiced sausage'
295,Surd,Sembia,'silk'
295,Surd,Sembia,'weapons'
295,Surd,Sembia,'wine']
296,Tulbegh,Sembia,['books'
296,Tulbegh,Sembia,'food'
296,Tulbegh,Sembia,'livestock'
296,Tulbegh,Sembia,'pottery'
296,Tulbegh,Sembia,'spiced sausage'
296,Tulbegh,Sembia,'silk'
296,Tulbegh,Sembia,'weapons'
296,Tulbegh,Sembia,'wine']
297,Uarhold,Sembia,['books'
297,Uarhold,Sembia,'food'
297,Uarhold,Sembia,'livestock'
297,Uarhold,Sembia,'pottery'
297,Uarhold,Sembia,'spiced sausage'
297,Uarhold,Sembia,'silk'
297,Uarhold,Sembia,'weapons'
297,Uarhold,Sembia,'wine']
298,Urmlaspyr,Sembia,['books'
298,Urmlaspyr,Sembia,'food'
298,Urmlaspyr,Sembia,'livestock'
298,Urmlaspyr,Sembia,'pottery'
298,Urmlaspyr,Sembia,'spiced sausage'
298,Urmlaspyr,Sembia,'silk'
298,Urmlaspyr,Sembia,'weapons'
298,Urmlaspyr,Sembia,'wine']
299,Yhaunn,Sembia,['books'
299,Yhaunn,Sembia,'food'
299,Yhaunn,Sembia,'livestock'
299,Yhaunn,Sembia,'pottery'
299,Yhaunn,Sembia,'spiced sausage'
299,Yhaunn,Sembia,'silk'
299,Yhaunn,Sembia,'weapons'
299,Yhaunn,Sembia,'wine']
300,Yuthgalaunt,Sembia,['books'
300,Yuthgalaunt,Sembia,'food'
300,Yuthgalaunt,Sembia,'livestock'
300,Yuthgalaunt,Sembia,'pottery'
300,Yuthgalaunt,Sembia,'spiced sausage'
300,Yuthgalaunt,Sembia,'silk'
300,Yuthgalaunt,Sembia,'weapons'
300,Yuthgalaunt,Sembia,'wine']
301,Sundice,Sossal,['dwarven weapons'
301,Sundice,Sossal,'silver'
301,Sundice,Sossal,'various kinds of meat']
302,Sundice,Sossal,['dwarven weapons'
302,Sundice,Sossal,'silver'
302,Sundice,Sossal,'various kinds of meat']
303,Dharvil,Sossal,['dwarven weapons'
303,Dharvil,Sossal,'silver'
303,Dharvil,Sossal,'various kinds of meat']
304,Naupau,Sossal,['dwarven weapons'
304,Naupau,Sossal,'silver'
304,Naupau,Sossal,'various kinds of meat']
305,Shannath,Sossal,['dwarven weapons'
305,Shannath,Sossal,'silver'
305,Shannath,Sossal,'various kinds of meat']
306,Uldfest,Sossal,['dwarven weapons'
306,Uldfest,Sossal,'silver'
306,Uldfest,Sossal,'various kinds of meat']
307,Darromar,Tethyr,['ambergris'
307,Darromar,Tethyr,'carpets'
307,Darromar,Tethyr,'cheese'
307,Darromar,Tethyr,'cloth'
307,Darromar,Tethyr,'fish'
307,Darromar,Tethyr,'fruit'
307,Darromar,Tethyr,'livestock'
307,Darromar,Tethyr,'nuts'
307,Darromar,Tethyr,'pearls'
307,Darromar,Tethyr,'pipeweed'
307,Darromar,Tethyr,'rugs'
307,Darromar,Tethyr,'silk'
307,Darromar,Tethyr,'tea'
307,Darromar,Tethyr,'vegetables'
307,Darromar,Tethyr,'wine'
307,Darromar,Tethyr,'whale oil']
308,Abbor,Tethyr,['ambergris'
308,Abbor,Tethyr,'carpets'
308,Abbor,Tethyr,'cheese'
308,Abbor,Tethyr,'cloth'
308,Abbor,Tethyr,'fish'
308,Abbor,Tethyr,'fruit'
308,Abbor,Tethyr,'livestock'
308,Abbor,Tethyr,'nuts'
308,Abbor,Tethyr,'pearls'
308,Abbor,Tethyr,'pipeweed'
308,Abbor,Tethyr,'rugs'
308,Abbor,Tethyr,'silk'
308,Abbor,Tethyr,'tea'
308,Abbor,Tethyr,'vegetables'
308,Abbor,Tethyr,'wine'
308,Abbor,Tethyr,'whale oil']
309,Banshivale,Tethyr,['ambergris'
309,Banshivale,Tethyr,'carpets'
309,Banshivale,Tethyr,'cheese'
309,Banshivale,Tethyr,'cloth'
309,Banshivale,Tethyr,'fish'
309,Banshivale,Tethyr,'fruit'
309,Banshivale,Tethyr,'livestock'
309,Banshivale,Tethyr,'nuts'
309,Banshivale,Tethyr,'pearls'
309,Banshivale,Tethyr,'pipeweed'
309,Banshivale,Tethyr,'rugs'
309,Banshivale,Tethyr,'silk'
309,Banshivale,Tethyr,'tea'
309,Banshivale,Tethyr,'vegetables'
309,Banshivale,Tethyr,'wine'
309,Banshivale,Tethyr,'whale oil']
310,Barrowsmorn,Tethyr,['ambergris'
310,Barrowsmorn,Tethyr,'carpets'
310,Barrowsmorn,Tethyr,'cheese'
310,Barrowsmorn,Tethyr,'cloth'
310,Barrowsmorn,Tethyr,'fish'
310,Barrowsmorn,Tethyr,'fruit'
310,Barrowsmorn,Tethyr,'livestock'
310,Barrowsmorn,Tethyr,'nuts'
310,Barrowsmorn,Tethyr,'pearls'
310,Barrowsmorn,Tethyr,'pipeweed'
310,Barrowsmorn,Tethyr,'rugs'
310,Barrowsmorn,Tethyr,'silk'
310,Barrowsmorn,Tethyr,'tea'
310,Barrowsmorn,Tethyr,'vegetables'
310,Barrowsmorn,Tethyr,'wine'
310,Barrowsmorn,Tethyr,'whale oil']
311,Brost,Tethyr,['ambergris'
311,Brost,Tethyr,'carpets'
311,Brost,Tethyr,'cheese'
311,Brost,Tethyr,'cloth'
311,Brost,Tethyr,'fish'
311,Brost,Tethyr,'fruit'
311,Brost,Tethyr,'livestock'
311,Brost,Tethyr,'nuts'
311,Brost,Tethyr,'pearls'
311,Brost,Tethyr,'pipeweed'
311,Brost,Tethyr,'rugs'
311,Brost,Tethyr,'silk'
311,Brost,Tethyr,'tea'
311,Brost,Tethyr,'vegetables'
311,Brost,Tethyr,'wine'
311,Brost,Tethyr,'whale oil']
312,Cayr Thalwood,Tethyr,['ambergris'
312,Cayr Thalwood,Tethyr,'carpets'
312,Cayr Thalwood,Tethyr,'cheese'
312,Cayr Thalwood,Tethyr,'cloth'
312,Cayr Thalwood,Tethyr,'fish'
312,Cayr Thalwood,Tethyr,'fruit'
312,Cayr Thalwood,Tethyr,'livestock'
312,Cayr Thalwood,Tethyr,'nuts'
312,Cayr Thalwood,Tethyr,'pearls'
312,Cayr Thalwood,Tethyr,'pipeweed'
312,Cayr Thalwood,Tethyr,'rugs'
312,Cayr Thalwood,Tethyr,'silk'
312,Cayr Thalwood,Tethyr,'tea'
312,Cayr Thalwood,Tethyr,'vegetables'
312,Cayr Thalwood,Tethyr,'wine'
312,Cayr Thalwood,Tethyr,'whale oil']
313,Colbertann,Tethyr,['ambergris'
313,Colbertann,Tethyr,'carpets'
313,Colbertann,Tethyr,'cheese'
313,Colbertann,Tethyr,'cloth'
313,Colbertann,Tethyr,'fish'
313,Colbertann,Tethyr,'fruit'
313,Colbertann,Tethyr,'livestock'
313,Colbertann,Tethyr,'nuts'
313,Colbertann,Tethyr,'pearls'
313,Colbertann,Tethyr,'pipeweed'
313,Colbertann,Tethyr,'rugs'
313,Colbertann,Tethyr,'silk'
313,Colbertann,Tethyr,'tea'
313,Colbertann,Tethyr,'vegetables'
313,Colbertann,Tethyr,'wine'
313,Colbertann,Tethyr,'whale oil']
314,Daraqadim,Tethyr,['ambergris'
314,Daraqadim,Tethyr,'carpets'
314,Daraqadim,Tethyr,'cheese'
314,Daraqadim,Tethyr,'cloth'
314,Daraqadim,Tethyr,'fish'
314,Daraqadim,Tethyr,'fruit'
314,Daraqadim,Tethyr,'livestock'
314,Daraqadim,Tethyr,'nuts'
314,Daraqadim,Tethyr,'pearls'
314,Daraqadim,Tethyr,'pipeweed'
314,Daraqadim,Tethyr,'rugs'
314,Daraqadim,Tethyr,'silk'
314,Daraqadim,Tethyr,'tea'
314,Daraqadim,Tethyr,'vegetables'
314,Daraqadim,Tethyr,'wine'
314,Daraqadim,Tethyr,'whale oil']
315,Dunod,Tethyr,['ambergris'
315,Dunod,Tethyr,'carpets'
315,Dunod,Tethyr,'cheese'
315,Dunod,Tethyr,'cloth'
315,Dunod,Tethyr,'fish'
315,Dunod,Tethyr,'fruit'
315,Dunod,Tethyr,'livestock'
315,Dunod,Tethyr,'nuts'
315,Dunod,Tethyr,'pearls'
315,Dunod,Tethyr,'pipeweed'
315,Dunod,Tethyr,'rugs'
315,Dunod,Tethyr,'silk'
315,Dunod,Tethyr,'tea'
315,Dunod,Tethyr,'vegetables'
315,Dunod,Tethyr,'wine'
315,Dunod,Tethyr,'whale oil']
316,Elbencourt,Tethyr,['ambergris'
316,Elbencourt,Tethyr,'carpets'
316,Elbencourt,Tethyr,'cheese'
316,Elbencourt,Tethyr,'cloth'
316,Elbencourt,Tethyr,'fish'
316,Elbencourt,Tethyr,'fruit'
316,Elbencourt,Tethyr,'livestock'
316,Elbencourt,Tethyr,'nuts'
316,Elbencourt,Tethyr,'pearls'
316,Elbencourt,Tethyr,'pipeweed'
316,Elbencourt,Tethyr,'rugs'
316,Elbencourt,Tethyr,'silk'
316,Elbencourt,Tethyr,'tea'
316,Elbencourt,Tethyr,'vegetables'
316,Elbencourt,Tethyr,'wine'
316,Elbencourt,Tethyr,'whale oil']
317,Fort Agis,Tethyr,['ambergris'
317,Fort Agis,Tethyr,'carpets'
317,Fort Agis,Tethyr,'cheese'
317,Fort Agis,Tethyr,'cloth'
317,Fort Agis,Tethyr,'fish'
317,Fort Agis,Tethyr,'fruit'
317,Fort Agis,Tethyr,'livestock'
317,Fort Agis,Tethyr,'nuts'
317,Fort Agis,Tethyr,'pearls'
317,Fort Agis,Tethyr,'pipeweed'
317,Fort Agis,Tethyr,'rugs'
317,Fort Agis,Tethyr,'silk'
317,Fort Agis,Tethyr,'tea'
317,Fort Agis,Tethyr,'vegetables'
317,Fort Agis,Tethyr,'wine'
317,Fort Agis,Tethyr,'whale oil']
318,Fort Calim,Tethyr,['ambergris'
318,Fort Calim,Tethyr,'carpets'
318,Fort Calim,Tethyr,'cheese'
318,Fort Calim,Tethyr,'cloth'
318,Fort Calim,Tethyr,'fish'
318,Fort Calim,Tethyr,'fruit'
318,Fort Calim,Tethyr,'livestock'
318,Fort Calim,Tethyr,'nuts'
318,Fort Calim,Tethyr,'pearls'
318,Fort Calim,Tethyr,'pipeweed'
318,Fort Calim,Tethyr,'rugs'
318,Fort Calim,Tethyr,'silk'
318,Fort Calim,Tethyr,'tea'
318,Fort Calim,Tethyr,'vegetables'
318,Fort Calim,Tethyr,'wine'
318,Fort Calim,Tethyr,'whale oil']
319,Fort Teqlar,Tethyr,['ambergris'
319,Fort Teqlar,Tethyr,'carpets'
319,Fort Teqlar,Tethyr,'cheese'
319,Fort Teqlar,Tethyr,'cloth'
319,Fort Teqlar,Tethyr,'fish'
319,Fort Teqlar,Tethyr,'fruit'
319,Fort Teqlar,Tethyr,'livestock'
319,Fort Teqlar,Tethyr,'nuts'
319,Fort Teqlar,Tethyr,'pearls'
319,Fort Teqlar,Tethyr,'pipeweed'
319,Fort Teqlar,Tethyr,'rugs'
319,Fort Teqlar,Tethyr,'silk'
319,Fort Teqlar,Tethyr,'tea'
319,Fort Teqlar,Tethyr,'vegetables'
319,Fort Teqlar,Tethyr,'wine'
319,Fort Teqlar,Tethyr,'whale oil']
320,Grapton,Tethyr,['ambergris'
320,Grapton,Tethyr,'carpets'
320,Grapton,Tethyr,'cheese'
320,Grapton,Tethyr,'cloth'
320,Grapton,Tethyr,'fish'
320,Grapton,Tethyr,'fruit'
320,Grapton,Tethyr,'livestock'
320,Grapton,Tethyr,'nuts'
320,Grapton,Tethyr,'pearls'
320,Grapton,Tethyr,'pipeweed'
320,Grapton,Tethyr,'rugs'
320,Grapton,Tethyr,'silk'
320,Grapton,Tethyr,'tea'
320,Grapton,Tethyr,'vegetables'
320,Grapton,Tethyr,'wine'
320,Grapton,Tethyr,'whale oil']
321,Hostim,Tethyr,['ambergris'
321,Hostim,Tethyr,'carpets'
321,Hostim,Tethyr,'cheese'
321,Hostim,Tethyr,'cloth'
321,Hostim,Tethyr,'fish'
321,Hostim,Tethyr,'fruit'
321,Hostim,Tethyr,'livestock'
321,Hostim,Tethyr,'nuts'
321,Hostim,Tethyr,'pearls'
321,Hostim,Tethyr,'pipeweed'
321,Hostim,Tethyr,'rugs'
321,Hostim,Tethyr,'silk'
321,Hostim,Tethyr,'tea'
321,Hostim,Tethyr,'vegetables'
321,Hostim,Tethyr,'wine'
321,Hostim,Tethyr,'whale oil']
322,Ithal Pass,Tethyr,['ambergris'
322,Ithal Pass,Tethyr,'carpets'
322,Ithal Pass,Tethyr,'cheese'
322,Ithal Pass,Tethyr,'cloth'
322,Ithal Pass,Tethyr,'fish'
322,Ithal Pass,Tethyr,'fruit'
322,Ithal Pass,Tethyr,'livestock'
322,Ithal Pass,Tethyr,'nuts'
322,Ithal Pass,Tethyr,'pearls'
322,Ithal Pass,Tethyr,'pipeweed'
322,Ithal Pass,Tethyr,'rugs'
322,Ithal Pass,Tethyr,'silk'
322,Ithal Pass,Tethyr,'tea'
322,Ithal Pass,Tethyr,'vegetables'
322,Ithal Pass,Tethyr,'wine'
322,Ithal Pass,Tethyr,'whale oil']
323,Jhaansciim,Tethyr,['ambergris'
323,Jhaansciim,Tethyr,'carpets'
323,Jhaansciim,Tethyr,'cheese'
323,Jhaansciim,Tethyr,'cloth'
323,Jhaansciim,Tethyr,'fish'
323,Jhaansciim,Tethyr,'fruit'
323,Jhaansciim,Tethyr,'livestock'
323,Jhaansciim,Tethyr,'nuts'
323,Jhaansciim,Tethyr,'pearls'
323,Jhaansciim,Tethyr,'pipeweed'
323,Jhaansciim,Tethyr,'rugs'
323,Jhaansciim,Tethyr,'silk'
323,Jhaansciim,Tethyr,'tea'
323,Jhaansciim,Tethyr,'vegetables'
323,Jhaansciim,Tethyr,'wine'
323,Jhaansciim,Tethyr,'whale oil']
324,Khanall,Tethyr,['ambergris'
324,Khanall,Tethyr,'carpets'
324,Khanall,Tethyr,'cheese'
324,Khanall,Tethyr,'cloth'
324,Khanall,Tethyr,'fish'
324,Khanall,Tethyr,'fruit'
324,Khanall,Tethyr,'livestock'
324,Khanall,Tethyr,'nuts'
324,Khanall,Tethyr,'pearls'
324,Khanall,Tethyr,'pipeweed'
324,Khanall,Tethyr,'rugs'
324,Khanall,Tethyr,'silk'
324,Khanall,Tethyr,'tea'
324,Khanall,Tethyr,'vegetables'
324,Khanall,Tethyr,'wine'
324,Khanall,Tethyr,'whale oil']
325,Kirgard,Tethyr,['ambergris'
325,Kirgard,Tethyr,'carpets'
325,Kirgard,Tethyr,'cheese'
325,Kirgard,Tethyr,'cloth'
325,Kirgard,Tethyr,'fish'
325,Kirgard,Tethyr,'fruit'
325,Kirgard,Tethyr,'livestock'
325,Kirgard,Tethyr,'nuts'
325,Kirgard,Tethyr,'pearls'
325,Kirgard,Tethyr,'pipeweed'
325,Kirgard,Tethyr,'rugs'
325,Kirgard,Tethyr,'silk'
325,Kirgard,Tethyr,'tea'
325,Kirgard,Tethyr,'vegetables'
325,Kirgard,Tethyr,'wine'
325,Kirgard,Tethyr,'whale oil']
326,Krennasar,Tethyr,['ambergris'
326,Krennasar,Tethyr,'carpets'
326,Krennasar,Tethyr,'cheese'
326,Krennasar,Tethyr,'cloth'
326,Krennasar,Tethyr,'fish'
326,Krennasar,Tethyr,'fruit'
326,Krennasar,Tethyr,'livestock'
326,Krennasar,Tethyr,'nuts'
326,Krennasar,Tethyr,'pearls'
326,Krennasar,Tethyr,'pipeweed'
326,Krennasar,Tethyr,'rugs'
326,Krennasar,Tethyr,'silk'
326,Krennasar,Tethyr,'tea'
326,Krennasar,Tethyr,'vegetables'
326,Krennasar,Tethyr,'wine'
326,Krennasar,Tethyr,'whale oil']
327,Kzelter,Tethyr,['ambergris'
327,Kzelter,Tethyr,'carpets'
327,Kzelter,Tethyr,'cheese'
327,Kzelter,Tethyr,'cloth'
327,Kzelter,Tethyr,'fish'
327,Kzelter,Tethyr,'fruit'
327,Kzelter,Tethyr,'livestock'
327,Kzelter,Tethyr,'nuts'
327,Kzelter,Tethyr,'pearls'
327,Kzelter,Tethyr,'pipeweed'
327,Kzelter,Tethyr,'rugs'
327,Kzelter,Tethyr,'silk'
327,Kzelter,Tethyr,'tea'
327,Kzelter,Tethyr,'vegetables'
327,Kzelter,Tethyr,'wine'
327,Kzelter,Tethyr,'whale oil']
328,Lhestyn’s Hearth,Tethyr,['ambergris'
328,Lhestyn’s Hearth,Tethyr,'carpets'
328,Lhestyn’s Hearth,Tethyr,'cheese'
328,Lhestyn’s Hearth,Tethyr,'cloth'
328,Lhestyn’s Hearth,Tethyr,'fish'
328,Lhestyn’s Hearth,Tethyr,'fruit'
328,Lhestyn’s Hearth,Tethyr,'livestock'
328,Lhestyn’s Hearth,Tethyr,'nuts'
328,Lhestyn’s Hearth,Tethyr,'pearls'
328,Lhestyn’s Hearth,Tethyr,'pipeweed'
328,Lhestyn’s Hearth,Tethyr,'rugs'
328,Lhestyn’s Hearth,Tethyr,'silk'
328,Lhestyn’s Hearth,Tethyr,'tea'
328,Lhestyn’s Hearth,Tethyr,'vegetables'
328,Lhestyn’s Hearth,Tethyr,'wine'
328,Lhestyn’s Hearth,Tethyr,'whale oil']
329,Loranse,Tethyr,['ambergris'
329,Loranse,Tethyr,'carpets'
329,Loranse,Tethyr,'cheese'
329,Loranse,Tethyr,'cloth'
329,Loranse,Tethyr,'fish'
329,Loranse,Tethyr,'fruit'
329,Loranse,Tethyr,'livestock'
329,Loranse,Tethyr,'nuts'
329,Loranse,Tethyr,'pearls'
329,Loranse,Tethyr,'pipeweed'
329,Loranse,Tethyr,'rugs'
329,Loranse,Tethyr,'silk'
329,Loranse,Tethyr,'tea'
329,Loranse,Tethyr,'vegetables'
329,Loranse,Tethyr,'wine'
329,Loranse,Tethyr,'whale oil']
330,Lyllburg,Tethyr,['ambergris'
330,Lyllburg,Tethyr,'carpets'
330,Lyllburg,Tethyr,'cheese'
330,Lyllburg,Tethyr,'cloth'
330,Lyllburg,Tethyr,'fish'
330,Lyllburg,Tethyr,'fruit'
330,Lyllburg,Tethyr,'livestock'
330,Lyllburg,Tethyr,'nuts'
330,Lyllburg,Tethyr,'pearls'
330,Lyllburg,Tethyr,'pipeweed'
330,Lyllburg,Tethyr,'rugs'
330,Lyllburg,Tethyr,'silk'
330,Lyllburg,Tethyr,'tea'
330,Lyllburg,Tethyr,'vegetables'
330,Lyllburg,Tethyr,'wine'
330,Lyllburg,Tethyr,'whale oil']
331,Marakir,Tethyr,['ambergris'
